open,high,low,close,volume,marketCap,daily_return,price_range,open_close_change,volume_marketcap_ratio,rolling_mean_7,rolling_std_7,rolling_mean_volume_7,realized_volatility_7
-0.15142392812252323,-0.15025341482011192,-0.15097417629231447,-0.1504115144131322,-0.20643352282809777,-0.1872449552458294,0.8583811340003861,-0.08300791766041364,0.02309996731036213,0.023225633559871395,-0.15090614552358125,-0.13140134765441447,-0.20820578753652583,0.0744146471267915
-0.15032033775349848,-0.14912167076410313,-0.15042010540897907,-0.1499015760510132,-0.2022707214523248,-0.18681634758663407,0.341898144370017,-0.07682270935153554,0.00795632979958044,0.0668673263114055,-0.1510357841140523,-0.13666803348671017,-0.20804617666713024,0.07343855674244759
-0.14981248089215804,-0.14950661895106654,-0.14948275296308983,-0.1496914136131391,-0.20448669787034174,-0.18663750189906878,0.10836055270219774,-0.0896613332873426,0.00036152789669063054,0.0320875883653592,-0.15083913068530333,-0.13353461253268312,-0.20937061347777938,-0.06929576904391889
-0.1496111125654295,-0.14937252762852496,-0.1501920112044944,-0.1496966839468414,-0.19622624338041458,-0.1866409559619265,-0.05062418575171839,-0.08153964612571198,-0.004913008023651783,0.1412570338959256,-0.1507015269762532,-0.13151343979222244,-0.20919786680634106,-0.07045507477019786
-0.14960961177680984,-0.14937369187242885,-0.1497319069341313,-0.15010014249599662,-0.19699695440827147,-0.18697545442146613,-0.3408990052622077,-0.08593861257543733,-0.015256926281890418,0.1432880549597401,-0.15047458530284247,-0.1331668065681433,-0.2082753339069609,-0.13309213994584887
-0.1500121145682987,-0.14931925585288133,-0.1498286816939701,-0.14921919987608293,-0.207869492579288,-0.1862347743900075,0.6116106010524293,-0.08446423006912984,0.017519002163946362,-0.022389130880709686,-0.15007007837744696,-0.13724069308120382,-0.2091659163261895,-0.14819540116746588
-0.14912082077222094,-0.1481714963840321,-0.14864227787376888,-0.14936151027415945,-0.197425966917967,-0.18635054523749567,-0.14759033728988086,-0.08414612889029857,-0.00886627923049672,0.11540867650932933,-0.14976191146322926,-0.1438166768732542,-0.2072301309388322,-0.1355457529992431
-0.14928182317178781,-0.14930628079106617,-0.14951986178725651,-0.14993365484667429,-0.20528031020605883,-0.18682639705678447,-0.4555142691756032,-0.08727739700394645,-0.01937108895661842,0.026897829999902638,-0.14969354410138278,-0.14576636232695747,-0.20706057260882219,-0.16381583428736493
-0.1498473734172427,-0.1497093451095035,-0.15078596368582473,-0.15080920025072553,-0.21190119166709223,-0.1875547355639151,-0.6944025807975144,-0.07928930399880671,-0.027299657653937277,-0.044930110281209405,-0.1498233978836191,-0.14146023491958284,-0.20847655298886697,-0.1382054890213671
-0.1507396599170805,-0.15007817794689993,-0.15112393190792597,-0.15028329143322863,-0.20894889796736915,-0.18711319343609117,0.36450020657379933,-0.07980423621440993,0.008909282472055632,-0.01495772257623524,-0.14990807783550314,-0.1410316723454614,-0.20913263598879528,-0.11991140470699412
-0.15019844694148157,-0.1503228597440317,-0.15354163837885135,-0.15195522469765607,-0.20549266520349896,-0.18850947498398038,-1.3108178290913723,-0.05923046079039783,-0.047611624693461606,0.07821267520745728,-0.1502312072308202,-0.13325825116157425,-0.21049508986717252,-0.021147912945830388
-0.15185127958150266,-0.15102006849739527,-0.1520671693505002,-0.1510075928587278,-0.20430288726783064,-0.18771597772225793,0.7543727629189643,-0.0803548254265067,0.018782354897501748,0.06792804209271838,-0.15036103614220195,-0.13244270047157475,-0.21156929054028165,0.035789857385617664
-0.15092143343604258,-0.15082677828315003,-0.15116942415957516,-0.1510943273949752,-0.2162673544010908,-0.1877866340247356,-0.11550557083591367,-0.0869562929544859,-0.0071673892410615715,-0.1020895230223682,-0.15062931061150409,-0.13484741020299504,-0.21280403892834746,-0.002428563426666636
-0.15100374173102601,-0.15110463601428792,-0.15157859377955107,-0.15202049931480596,-0.21538451993187968,-0.18855966358483248,-0.7848579669043616,-0.0858704252871767,-0.02872384250604718,-0.07183600806934194,-0.15100973213834565,-0.13632859333899838,-0.2154445079973138,0.013107572987990743
-0.1519342115322297,-0.15082263813953356,-0.15181140501364696,-0.1516257968697612,-0.21206806058015715,-0.1882248721265062,0.28845742668384117,-0.08079294796837294,0.005108297368566965,-0.030183870989139938,-0.15125182687518557,-0.13921330395102166,-0.21644251963537758,0.02978064288785057
-0.15155123396518458,-0.15014940233378835,-0.15112273080757038,-0.15070173194459996,-0.21075982684276573,-0.18744425691551317,0.7166613886604669,-0.08053743087587599,0.0189363655406093,-0.031589760121463833,-0.15123645138605102,-0.1389341766917838,-0.2162747033022518,0.050213096448131454
-0.15061913121802836,-0.15060815960181334,-0.15131066227619758,-0.15145021652218496,-0.21721508484218846,-0.18806843316084165,-0.6280442814580607,-0.08339422399227836,-0.023974172695870582,-0.1102173726632589,-0.15140340334307847,-0.14209219585924132,-0.2174900913540813,0.05563471234316565
-0.1508093863117576,-0.14969722120172932,-0.1506840126358803,-0.14964077281804092,-0.213026576067405,-0.18654007604999848,1.4302208523569022,-0.08013856791804493,0.027101007524048985,-0.08259256341042452,-0.15107227474330415,-0.1365679355574207,-0.21859781192539243,0.061177428626022046
-0.14955123535343914,-0.14921412885401017,-0.14938597130185644,-0.14911024446802942,-0.2132263189588665,-0.1860898522274129,0.33865006008620313,-0.08762025620839074,0.008538153498706897,-0.09378216844310985,-0.15080082113416693,-0.13038453177017112,-0.21990983552500876,0.04529671801341474
-0.14901669111977908,-0.1489548889707696,-0.1498393153829814,-0.1499818971617706,-0.21125209030157618,-0.18681754793222882,-0.6602659207278881,-0.08067057726763258,-0.027370830943622252,-0.05323519290533177,-0.15064166575543037,-0.12972936253521167,-0.21917243481587553,0.07704948509132907
-0.14989555262656065,-0.1488350200504164,-0.15001996606626394,-0.1489698239065648,-0.2033829972238066,-0.18596156250517487,0.7040633594297285,-0.077733369451327,0.020913618381849713,0.027700502200539642,-0.15020520566516277,-0.13035521558722868,-0.21740783554851734,0.03593643730751561
-0.14885760489431085,-0.14528524550309255,-0.14878999200375823,-0.14520347725161697,-0.17065869458769353,-0.18279154659520602,2.5822927103577595,-0.053490246827398925,0.09062449927015272,0.2955544690390084,-0.14928636448242327,-0.11138861765919479,-0.21131936338798754,0.2416310358293027
-0.14511016651926206,-0.1438161930881931,-0.14659467291363956,-0.14420306210696962,-0.1753528713283649,-0.18194215179437628,0.5256516799425511,-0.05953654080611125,0.020525126752849347,0.21929887042985294,-0.14835659987479272,-0.09831494104666028,-0.20611343333395626,0.24171572869553326
-0.1443890354928108,-0.14287552507802548,-0.1443820741244089,-0.14448755460919732,-0.18613803865266415,-0.18211492395472575,-0.2021302293236488,-0.07110190610153858,-0.005148541595814585,0.11773300492599051,-0.14736045192708383,-0.09922128428107174,-0.20154413539805327,0.2056338063479409
-0.1444078739344309,-0.14426815678640512,-0.14631630957253666,-0.14509618647073255,-0.18269813278078104,-0.18262465976335285,-0.38350200037154636,-0.06677068881899145,-0.020214079183673538,0.16649884115672112,-0.14671025801854254,-0.10116788664133368,-0.19708490550652524,0.20879294606809656
-0.14500640841493753,-0.14400165251899175,-0.14525364817091868,-0.1439750112583527,-0.19942631971825445,-0.18167235794865277,0.591472398019116,-0.07420275516268461,0.02370184896975729,-0.022248694680356503,-0.14597556027122208,-0.1024910620260904,-0.19505587392929488,0.2094575133044892
-0.14388379915117877,-0.14123795081379167,-0.1438049192365686,-0.14237080416292047,-0.18157364055333483,-0.18031072513747218,0.8201608195713314,-0.060011050601698326,0.03602384865500682,0.11622317115937172,-0.14488664129664378,-0.11096162752104385,-0.19069221342087905,0.14830300965034432
-0.14228896049432319,-0.14268762613258903,-0.14744315691837728,-0.14436320172880285,-0.17159504228300868,-0.1819711516069685,-1.0507045795254644,-0.04000993911543856,-0.0555764674986779,0.257206515346062,-0.1442275719226608,-0.13306179985636032,-0.18601838966003115,0.2522147598583853
-0.14229617710640086,-0.13880047664929154,-0.14249701688879482,-0.13837262971754974,-0.17874549653455993,-0.17676183942347967,3.2484668359067155,-0.04778232110419907,0.09762594142418313,0.06675898989793222,-0.1432502826563989,-0.10503952655643428,-0.18720740251596754,0.36646448706845786
-0.13833275872517775,-0.13776279719305165,-0.13884316905056282,-0.13841155659506846,-0.18613009064936598,-0.17678771556962694,-0.06356888187376081,-0.07210717816733636,-0.0045343992582754745,0.010524804250854378,-0.14242169203948793,-0.09335759164906114,-0.18879199088700854,0.3752836287285704
-0.13830489240003904,-0.1359608076537963,-0.1385525806154198,-0.13553217025327086,-0.1738081846980906,-0.1742924725381306,1.1965679924791397,-0.056617786819760506,0.06830297213106497,0.06091064449990352,-0.14114044531825046,-0.07683614468597595,-0.18697911665562134,0.3730051841975074
-0.13541403540295832,-0.12932794340244635,-0.13435712311750198,-0.1317062165265686,-0.142326966621381,-0.17101907852438997,1.449657661470312,-0.02940898763553968,0.09224100490095893,0.20845941298317272,-0.1392247424956156,-0.05723480369439958,-0.18104329234731475,0.3467422546827152
-0.13171203337059,-0.1298066361659501,-0.13190296445852862,-0.1310796569654861,-0.1693627205488679,-0.17046491388517468,0.17101683680193927,-0.05766055157520936,0.013751935297721337,0.034343498004747224,-0.13737980432766342,-0.05000647022737414,-0.17662300282582222,0.35978764328999474
-0.1309938840748276,-0.12964997372642664,-0.13072444158150495,-0.12893809664113753,-0.18330950219345912,-0.1686214165412326,0.6843298679712297,-0.06731044205801036,0.05012345767521756,-0.06787618024467827,-0.13545798704036444,-0.04304985423461873,-0.17687822878780268,0.36033951605970677
-0.1288253976538971,-0.12808906160954325,-0.1298768500034319,-0.13084587610227455,-0.18264796974024988,-0.17023672187193142,-0.6605470122945172,-0.059575088939887846,-0.053957769736080796,-0.048419241172427276,-0.13352406344193984,-0.07379342554315649,-0.17850335487951866,0.31622953200206944
